DATE,TMAX,TMIN,PRCP,SNWD,SNOW
1948-07-01,339.0,206.0,30.0,0.0,0.0
1948-07-02,339.0,206.0,0.0,0.0,0.0
1948-07-03,339.0,206.0,0.0,0.0,0.0
1948-07-04,344.0,167.0,0.0,0.0,0.0
1948-07-05,361.0,183.0,0.0,0.0,0.0
1948-07-06,333.0,194.0,0.0,0.0,0.0
1948-07-07,339.0,200.0,0.0,0.0,0.0
1948-07-08,306.0,222.0,38.0,0.0,0.0
1948-07-09,267.0,211.0,457.0,0.0,0.0
1948-07-10,289.0,211.0,191.0,0.0,0.0
1948-07-11,294.0,222.0,18.0,0.0,0.0
1948-07-12,322.0,206.0,20.0,0.0,0.0
1948-07-13,294.0,206.0,20.0,0.0,0.0
1948-07-14,300.0,222.0,51.0,0.0,0.0
1948-07-15,322.0,217.0,221.0,0.0,0.0
1948-07-16,339.0,222.0,0.0,0.0,0.0
1948-07-17,350.0,222.0,0.0,0.0,0.0
1948-07-18,356.0,217.0,0.0,0.0,0.0
1948-07-19,344.0,222.0,0.0,0.0,0.0
1948-07-20,350.0,222.0,15.0,0.0,0.0
1948-07-21,350.0,239.0,0.0,0.0,0.0
1948-07-22,350.0,239.0,147.0,0.0,0.0
1948-07-23,356.0,228.0,0.0,0.0,0.0
1948-07-24,356.0,211.0,114.0,0.0,0.0
1948-07-25,333.0,211.0,0.0,0.0,0.0
1948-07-26,344.0,217.0,0.0,0.0,0.0
1948-07-27,339.0,222.0,10.0,0.0,0.0
1948-07-28,311.0,211.0,376.0,0.0,0.0
1948-07-29,294.0,211.0,28.0,0.0,0.0
1948-07-30,294.0,217.0,0.0,0.0,0.0
1948-07-31,294.0,222.0,23.0,0.0,0.0
1948-08-01,,,0.0,0.0,0.0
1948-08-02,,,216.0,0.0,0.0
1948-08-03,,,180.0,0.0,0.0
1948-08-04,,,376.0,0.0,0.0
1948-08-05,,,20.0,0.0,0.0
1948-08-06,,,0.0,0.0,0.0
1948-08-07,,,0.0,0.0,0.0
1948-08-08,,,0.0,0.0,0.0
1948-08-09,,,0.0,0.0,0.0
1948-08-10,,,18.0,0.0,0.0
1948-08-11,,,46.0,0.0,0.0
1948-08-12,,,0.0,0.0,0.0
1948-08-13,,,0.0,0.0,0.0
1948-08-14,,,15.0,0.0,0.0
1948-08-15,,,356.0,0.0,0.0
1948-08-16,,,119.0,0.0,0.0
