DATE,TMAX,TMIN,PRCP,SNWD,SNOW
1952-09-10,244.0,,0,0,0.0
1952-09-11,278.0,111.0,0,0,0.0
1952-09-12,289.0,150.0,0,0,0.0
1952-09-13,322.0,178.0,0,0,0.0
1952-09-14,333.0,161.0,0,0,0.0
1952-09-15,294.0,222.0,0,0,0.0
1952-09-16,256.0,167.0,43,0,0.0
1952-09-17,300.0,128.0,0,0,0.0
1952-09-18,311.0,183.0,38,0,0.0
1952-09-19,272.0,189.0,211,0,0.0
1952-09-20,244.0,178.0,0,0,0.0
1952-09-21,244.0,128.0,0,0,0.0
1952-09-22,211.0,150.0,483,0,0.0
1952-09-23,222.0,150.0,155,0,0.0
1952-09-24,233.0,111.0,0,0,0.0
1952-09-25,233.0,167.0,0,0,0.0
1952-09-26,239.0,111.0,0,0,0.0
1952-09-27,217.0,106.0,0,0,0.0
1952-09-28,228.0,78.0,0,0,0.0
1952-09-29,261.0,89.0,0,0,0.0
1952-09-30,294.0,111.0,0,0,0.0
1952-10-01,,156.0,0,0,0.0
1952-10-02,,183.0,10,0,0.0
1952-10-03,,100.0,43,0,0.0
1952-10-04,,33.0,0,0,0.0
1952-10-05,,111.0,0,0,0.0
1952-10-06,,100.0,0,0,0.0
1952-10-07,,111.0,86,0,0.0
1952-10-08,,111.0,0,0,0.0
1952-10-09,,100.0,218,0,0.0
1952-10-10,139.0,128.0,64,0,0.0
1952-10-11,156.0,122.0,76,0,0.0
1952-10-12,178.0,83.0,0,0,0.0
1952-10-13,222.0,94.0,0,0,0.0
1952-10-14,233.0,122.0,0,0,0.0
1952-10-15,233.0,100.0,0,0,0.0
1952-10-16,194.0,139.0,0,0,0.0
1952-10-17,178.0,61.0,0,0,0.0
1952-10-18,206.0,50.0,0,0,0.0
1952-10-19,200.0,39.0,0,0,0.0
1952-10-20,139.0,28.0,0,0,0.0
1952-10-21,111.0,-11.0,0,0,0.0
1952-10-22,167.0,-17.0,0,0,0.0
1952-10-23,183.0,22.0,0,0,0.0
1952-10-24,239.0,17.0,0,0,0.0
1952-10-25,200.0,44.0,0,0,0.0
1952-10-26,144.0,28.0,0,0,0.0
1952-10-27,217.0,44.0,0,0,0.0
1952-10-28,200.0,100.0,0,0,0.0
1952-10-29,106.0,17.0,0,0,0.0
1952-10-30,156.0,-39.0,0,0,0.0
1952-10-31,233.0,44.0,0,0,0.0
